images,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/target.png,0,0,0,0,44.127720299999964,None,xxx,001,2022_Jan_14_1653,Sarah,2021.2.3,240.5789291339564,
